k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,,
28,24,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,25,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,26,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,26,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,27,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,27,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,28,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,28,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,28,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,29,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,29,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,30,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,,,0,,,,,,,,,,,
29,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,2,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,2,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,3,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,4,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
29,4,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
29,4,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
29,4,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
29,4,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
29,4,9,0,,,,,,,,,0 0 0 0 0 0 0 0 0 1 0 0,,
29,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,5,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,5,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
29,5,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
29,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,7,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,7,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
29,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,8,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
29,8,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
29,8,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
29,8,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
29,8,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
29,9,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,9,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,9,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,9,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,9,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
29,10,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,10,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,10,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,10,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,11,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,11,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,11,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,12,0,0,,,,,,,,,1 0 0 2 0 0 0 0 0 0 0 0,,
29,12,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,12,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,12,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,13,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,13,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,14,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,15,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,15,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,16,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,16,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,16,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,16,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,17,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,17,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,18,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,18,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,19,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,19,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,19,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,20,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,20,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,20,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,20,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
29,21,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,21,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,21,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
29,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,22,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,23,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,24,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,24,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,25,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,26,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,27,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,27,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,28,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,28,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
29,29,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,30,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
29,31,0,0,,,,,,,,,0 0 0 0 0 0 0 0 0 0 0 0,,
29,,,0,,,,,,,,,,,
30,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,2,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,4,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
30,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,5,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,7,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,7,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
30,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,8,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
30,8,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
30,8,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
30,8,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
30,8,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
30,8,9,0,,,,,,,,,0 0 0 0 0 0 0 0 0 1 0 0,,
30,8,10,0,,,,,,,,,0 0 0 0 0 0 0 0 0 0 1 0,,
30,9,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,9,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,9,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,9,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,9,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
30,10,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,10,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,10,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,10,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,10,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
30,11,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,11,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,11,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,11,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,12,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,12,1,0,,,,,,,,,2 1 0 0 0 0 0 0 0 0 0 0,,
30,12,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,12,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,13,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,13,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,14,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,14,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,14,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,15,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,15,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,15,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,16,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,16,1,0,,,,,,,,,2 1 0 0 0 0 0 0 0 0 0 0,,
30,16,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,16,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
30,16,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
30,17,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,17,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,17,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,18,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,19,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,20,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,20,1,0,,,,,,,,,2 1 0 0 0 0 0 0 0 0 0 0,,
30,21,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,22,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,23,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,24,0,0,,,,,,,,,1 -4 0 0 0 0 0 0 0 0 0 0,,
30,24,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,24,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
30,25,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,25,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,26,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,27,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,28,0,0,,,,,,,,,1 -4 0 0 0 0 0 0 0 0 0 0,,
30,28,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
30,29,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,30,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,31,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,32,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
30,,,0,,,,,,,,,,,
31,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,3,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,3,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,4,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,4,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
31,4,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
31,4,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
31,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,5,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,5,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,6,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,6,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
31,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,7,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,7,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,8,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,8,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
31,8,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
31,8,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
31,8,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
31,8,9,0,,,,,,,,,0 0 0 0 0 0 0 0 0 1 0 0,,
31,8,10,0,,,,,,,,,0 0 0 0 0 0 0 0 0 0 1 0,,
31,9,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,9,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,9,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,9,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,9,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,10,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,10,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,10,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,11,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,11,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,12,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,12,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,12,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,13,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,13,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,14,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,14,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,14,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,15,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,15,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,15,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,15,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,15,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,15,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
31,16,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,16,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,16,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,16,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,16,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,16,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
31,16,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
31,16,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
31,17,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,17,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,17,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,17,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,17,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,17,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
31,18,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,18,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,18,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,18,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,18,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,19,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,19,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,19,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,20,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,20,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,20,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,21,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,21,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,21,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,22,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,22,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,23,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,23,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,23,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,23,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,24,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,24,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,24,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,24,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,24,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,24,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
31,24,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
31,25,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,25,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,25,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,25,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,25,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
31,26,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,26,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,26,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,26,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,27,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,27,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,27,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,28,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,28,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,28,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,29,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,29,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,29,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,30,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,30,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,30,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,31,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,31,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,31,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,32,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,32,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
